QStrength	Quantifier	Arg1	Pred	Arg2	Sentence	Score	Canonical?	Multiword?	Inferred?	Domain	Range	Provenance
1.00	most	admiral	has-part	material body	Most admirals have (part) material bodies.	-	y	n	n	person_n1	Thing	WordNet3.0
1.00	most	admiral	has-part	neck	Most admirals have (part) necks.	-	y	n	n	person_n1	body_part_n1	WordNet3.0
1.00	most	admiral	has-part	nucleus	Most admirals have (part) nuclei.	-	y	n	n	person_n1	body_part_n1	WordNet3.0
1.00	most	admiral	has-part	personality	Most admirals have (part) personality.	-	y	n	n	person_n1	Thing	WordNet3.0
1.00	most	admiral	has-part	plasma membrane	Most admirals have (part) plasma membranes.	-	y	n	n	person_n1	Thing	WordNet3.0
1.00	most	admiral	has-part	section	Most admirals have (part) sections.	-	y	n	n	person_n1	Thing	WordNet3.0
1.00	most	admiral	has-part	vacuole	Most admirals have (part) vacuoles.	-	y	n	n	person_n1	body_part_n1	WordNet3.0
1.00	most	adolescence	has-part	puberty	Most adolescence has (part) puberty.	-	y	n	n	period_n1	period_n1	WordNet3.0
1.00	most	adult	has-part	adult body	Most adults have (part) adult bodies.	-	y	n	n	person_n1	Thing	WordNet3.0
1.00	most	adult	has-part	arm	Most adults have (part) arms.	-	y	n	n	person_n1	body_part_n1	WordNet3.0
1.00	most	adult	has-part	body substance	Most adults have (part) body substances.	-	y	n	n	person_n1	Thing	WordNet3.0
1.00	most	adult	has-part	cell membrane	Most adults have (part) cell membranes.	-	y	n	n	person_n1	Thing	WordNet3.0
1.00	most	adult	has-part	cell	Most adults have (part) cells.	-	y	n	n	person_n1	Thing	WordNet3.0
1.00	most	adult	has-part	corpus	Most adults have (part) corpi.	-	y	n	n	person_n1	Thing	WordNet3.0
1.00	most	adult	has-part	cytoplasm	Most adults have (part) cytoplasm.	-	y	n	n	person_n1	substance_n1	WordNet3.0
1.00	most	adult	has-part	head	Most adults have (part) heads.	-	y	n	n	person_n1	body_part_n1	WordNet3.0
1.00	most	adult	has-part	leg	Most adults have (part) legs.	-	y	n	n	person_n1	body_part_n1	WordNet3.0
1.00	most	adult	has-part	neck	Most adults have (part) necks.	-	y	n	n	person_n1	body_part_n1	WordNet3.0
1.00	most	adult	has-part	nucleus	Most adults have (part) nuclei.	-	y	n	n	person_n1	body_part_n1	WordNet3.0
1.00	most	adult	has-part	personality	Most adults have (part) personality.	-	y	n	n	person_n1	Thing	WordNet3.0
1.00	most	adult	has-part	plasma membrane	Most adults have (part) plasma membranes.	-	y	n	n	person_n1	Thing	WordNet3.0
1.00	most	adult	has-part	section	Most adults have (part) sections.	-	y	n	n	person_n1	Thing	WordNet3.0
1.00	most	adult	has-part	vacuole	Most adults have (part) vacuoles.	-	y	n	n	person_n1	body_part_n1	WordNet3.0
1.00	most	adulthood	has-part	menopause	Most adulthood has (part) menopause.	-	y	n	n	period_n1	Thing	WordNet3.0
1.00	most	adulthood	has-part	middle age	Most adulthood has (part) middle ages.	-	y	n	n	period_n1	Thing	WordNet3.0
1.00	most	aerial	has-part	section	Most aerials have (part) sections.	-	y	n	n	device_n1	Thing	WordNet3.0
1.00	most	aeroplane	has-part	accelerator	Most aeroplanes have (part) accelerators.	-	y	n	n	transport_n1	artifact_n1	WordNet3.0
1.00	most	aeroplane	has-part	aircraft engine	Most aeroplanes have (part) aircraft engines.	-	y	n	n	transport_n1	Thing	WordNet3.0
1.00	most	aeroplane	has-part	base	Most aeroplanes have (part) bases.	-	y	n	n	transport_n1	artifact_n1	WordNet3.0
1.00	most	aeroplane	has-part	ceiling	Most aeroplanes have (part) ceilings.	-	y	n	n	transport_n1	artifact_n1	WordNet3.0
1.00	most	aeroplane	has-part	floor	Most aeroplanes have (part) floors.	-	y	n	n	transport_n1	artifact_n1	WordNet3.0
1.00	most	aeroplane	has-part	fuel gauge	Most aeroplanes have (part) fuel gauges.	-	y	n	n	transport_n1	Thing	WordNet3.0
1.00	most	aeroplane	has-part	fuel indicator	Most aeroplanes have (part) fuel indicators.	-	y	n	n	transport_n1	Thing	WordNet3.0
1.00	most	aeroplane	has-part	fuel line	Most aeroplanes have (part) fuel lines.	-	y	n	n	transport_n1	Thing	WordNet3.0
1.00	most	aeroplane	has-part	fuel pod	Most aeroplanes have (part) fuel pods.	-	y	n	n	transport_n1	Thing	WordNet3.0
1.00	most	aeroplane	has-part	fuel system	Most aeroplanes have (part) fuel systems.	-	y	n	n	transport_n1	Thing	WordNet3.0
1.00	most	aeroplane	has-part	fulcrum	Most aeroplanes have (part) fulcrums.	-	y	n	n	transport_n1	device_n1	WordNet3.0
1.00	most	aeroplane	has-part	gas gage	Most aeroplanes have (part) gas gages.	-	y	n	n	transport_n1	Thing	WordNet3.0
1.00	most	aeroplane	has-part	gas gauge	Most aeroplanes have (part) gas gauges.	-	y	n	n	transport_n1	Thing	WordNet3.0
1.00	most	aeroplane	has-part	gas line	Most aeroplanes have (part) gas lines.	-	y	n	n	transport_n1	Thing	WordNet3.0
1.00	most	aeroplane	has-part	gas tank	Most aeroplanes have (part) gas tanks.	-	y	n	n	transport_n1	Thing	WordNet3.0
1.00	most	aeroplane	has-part	gasoline gage	Most aeroplanes have (part) gasoline gages.	-	y	n	n	transport_n1	Thing	WordNet3.0
1.00	most	aeroplane	has-part	gasoline gauge	Most aeroplanes have (part) gasoline gauges.	-	y	n	n	transport_n1	Thing	WordNet3.0
1.00	most	aeroplane	has-part	gasoline tank	Most aeroplanes have (part) gasoline tanks.	-	y	n	n	transport_n1	Thing	WordNet3.0
1.00	most	aeroplane	has-part	hood ornament	Most aeroplanes have (part) hood ornaments.	-	y	n	n	transport_n1	Thing	WordNet3.0
1.00	most	aeroplane	has-part	navigation light	Most aeroplanes have (part) navigation light.	-	y	n	n	transport_n1	Thing	WordNet3.0
1.00	most	aeroplane	has-part	petrol gage	Most aeroplanes have (part) petrol gages.	-	y	n	n	transport_n1	Thing	WordNet3.0
1.00	most	aeroplane	has-part	petrol gauge	Most aeroplanes have (part) petrol gauges.	-	y	n	n	transport_n1	Thing	WordNet3.0
1.00	most	aeroplane	has-part	petrol line	Most aeroplanes have (part) petrol lines.	-	y	n	n	transport_n1	Thing	WordNet3.0
1.00	most	aeroplane	has-part	petrol tank	Most aeroplanes have (part) petrol tanks.	-	y	n	n	transport_n1	Thing	WordNet3.0
1.00	most	aeroplane	has-part	power train	Most aeroplanes have (part) power trains.	-	y	n	n	transport_n1	Thing	WordNet3.0
1.00	most	aeroplane	has-part	radar dome	Most aeroplanes have (part) radar domes.	-	y	n	n	transport_n1	Thing	WordNet3.0
1.00	most	aeroplane	has-part	rib	Most aeroplanes have (part) ribs.	-	y	n	n	transport_n1	device_n1	WordNet3.0
1.00	most	aeroplane	has-part	room light	Most aeroplanes have (part) room light.	-	y	n	n	transport_n1	Thing	WordNet3.0
1.00	most	aeroplane	has-part	section	Most aeroplanes have (part) sections.	-	y	n	n	transport_n1	Thing	WordNet3.0
1.00	most	aeroplane	has-part	tail assembly	Most aeroplanes have (part) tail assemblies.	-	y	n	n	transport_n1	Thing	WordNet3.0
1.00	most	aeroplane	has-part	wall	Most aeroplanes have (part) walls.	-	y	n	n	transport_n1	artifact_n1	WordNet3.0
1.00	most	aeroplane	has-part	windshield	Most aeroplanes have (part) windshields.	-	y	n	n	transport_n1	artifact_n1	WordNet3.0
1.00	most	afghan	has-part	section	Most afghans have (part) sections.	-	y	n	n	artifact_n1	Thing	WordNet3.0
1.00	most	Africa	has-part	Algeria	Most Africa has (part) Algeria.	-	y	n	n	Thing	Thing	WordNet3.0
1.00	most	Africa	has-part	Angola	Most Africa has (part) Angola.	-	y	n	n	Thing	Thing	WordNet3.0
1.00	most	Africa	has-part	Angolan capital	Most Africa has (part) Angolan capital.	-	y	n	n	Thing	Thing	WordNet3.0
1.00	most	Africa	has-part	Barbary	Most Africa has (part) Barbary.	-	y	n	n	Thing	Thing	WordNet3.0
1.00	most	Africa	has-part	Benin	Most Africa has (part) Benin.	-	y	n	n	Thing	Thing	WordNet3.0
1.00	most	Africa	has-part	Bissau	Most Africa has (part) Bissau.	-	y	n	n	Thing	Thing	WordNet3.0
1.00	most	Africa	has-part	Botswana	Most Africa has (part) Botswana.	-	y	n	n	Thing	Thing	WordNet3.0
1.00	most	Africa	has-part	Burundi	Most Africa has (part) Burundi.	-	y	n	n	Thing	Thing	WordNet3.0
1.00	most	Africa	has-part	Cameroon	Most Africa has (part) Cameroon.	-	y	n	n	Thing	Thing	WordNet3.0
1.00	most	Africa	has-part	Djibouti	Most Africa has (part) Djibouti.	-	y	n	n	Thing	Thing	WordNet3.0
1.00	most	Africa	has-part	Egypt	Most Africa has (part) Egypt.	-	y	n	n	Thing	Thing	WordNet3.0
1.00	most	Africa	has-part	Egyptian capital	Most Africa has (part) Egyptian capital.	-	y	n	n	Thing	Thing	WordNet3.0
1.00	most	Africa	has-part	Eritrea	Most Africa has (part) Eritrea.	-	y	n	n	Thing	Thing	WordNet3.0
1.00	most	Africa	has-part	Ethiopia	Most Africa has (part) Ethiopia.	-	y	n	n	Thing	Thing	WordNet3.0
1.00	most	Africa	has-part	Gabon	Most Africa has (part) Gabon.	-	y	n	n	Thing	Thing	WordNet3.0
1.00	most	Africa	has-part	Gambia	Most Africa has (part) Gambia.	-	y	n	n	Thing	Thing	WordNet3.0
1.00	most	Africa	has-part	Ghana	Most Africa has (part) Ghana.	-	y	n	n	Thing	Thing	WordNet3.0
1.00	most	Africa	has-part	Kenya	Most Africa has (part) Kenya.	-	y	n	n	Thing	Thing	WordNet3.0
1.00	most	Africa	has-part	Lesotho	Most Africa has (part) Lesotho.	-	y	n	n	Thing	Thing	WordNet3.0
1.00	most	Africa	has-part	Liberia	Most Africa has (part) Liberia.	-	y	n	n	Thing	Thing	WordNet3.0
1.00	most	Africa	has-part	Liberian capital	Most Africa has (part) Liberian capital.	-	y	n	n	Thing	Thing	WordNet3.0
1.00	most	Africa	has-part	Libya	Most Africa has (part) Libya.	-	y	n	n	Thing	Thing	WordNet3.0
1.00	most	Africa	has-part	Madagascar	Most Africa has (part) Madagascar.	-	y	n	n	Thing	Thing	WordNet3.0
1.00	most	Africa	has-part	Malawi	Most Africa has (part) Malawi.	-	y	n	n	Thing	Thing	WordNet3.0
1.00	most	Africa	has-part	Mali	Most Africa has (part) Mali.	-	y	n	n	Thing	Thing	WordNet3.0
1.00	most	Africa	has-part	Mauritania	Most Africa has (part) Mauritania.	-	y	n	n	Thing	Thing	WordNet3.0
1.00	most	Africa	has-part	Mozambique	Most Africa has (part) Mozambique.	-	y	n	n	Thing	Thing	WordNet3.0
1.00	most	Africa	has-part	Namibia	Most Africa has (part) Namibia.	-	y	n	n	Thing	Thing	WordNet3.0
1.00	most	Africa	has-part	Niger	Most Africa has (part) Niger.	-	y	n	n	Thing	Thing	WordNet3.0
1.00	most	Africa	has-part	Nigeria	Most Africa has (part) Nigeria.	-	y	n	n	Thing	Thing	WordNet3.0
1.00	most	Africa	has-part	Rwanda	Most Africa has (part) Rwanda.	-	y	n	n	Thing	Thing	WordNet3.0
1.00	most	Africa	has-part	Senegal	Most Africa has (part) Senegal.	-	y	n	n	Thing	Thing	WordNet3.0
1.00	most	Africa	has-part	Somalia	Most Africa has (part) Somalia.	-	y	n	n	Thing	Thing	WordNet3.0
1.00	most	Africa	has-part	Sudan	Most Africa has (part) Sudan.	-	y	n	n	Thing	Thing	WordNet3.0
1.00	most	Africa	has-part	Swaziland	Most Africa has (part) Swaziland.	-	y	n	n	Thing	Thing	WordNet3.0
1.00	most	Africa	has-part	Tanzania	Most Africa has (part) Tanzania.	-	y	n	n	Thing	Thing	WordNet3.0
1.00	most	Africa	has-part	Togo	Most Africa has (part) Togo.	-	y	n	n	Thing	Thing	WordNet3.0
1.00	most	Africa	has-part	Tunisia	Most Africa has (part) Tunisia.	-	y	n	n	Thing	Thing	WordNet3.0
1.00	most	Africa	has-part	Uganda	Most Africa has (part) Uganda.	-	y	n	n	Thing	Thing	WordNet3.0
1.00	most	Africa	has-part	Zambia	Most Africa has (part) Zambia.	-	y	n	n	Thing	Thing	WordNet3.0
1.00	most	Africa	has-part	Zimbabwe	Most Africa has (part) Zimbabwe.	-	y	n	n	Thing	Thing	WordNet3.0
1.00	most	afternoon	has-part	morning	Most afternoons have (part) mornings.	-	y	n	n	period_n1	period_n1	WordNet3.0
1.00	most	agouti	has-part	brain	Most agoutis have (part) brains.	-	y	n	n	animal_n1	body_part_n1	WordNet3.0
1.00	most	agouti	has-part	breast	Most agoutis have (part) breasts.	-	y	n	n	animal_n1	body_part_n1	WordNet3.0
1.00	most	agouti	has-part	cell membrane	Most agoutis have (part) cell membranes.	-	y	n	n	animal_n1	Thing	WordNet3.0
1.00	most	agouti	has-part	cell	Most agoutis have (part) cells.	-	y	n	n	animal_n1	Thing	WordNet3.0
1.00	most	agouti	has-part	chest cavity	Most agoutis have (part) chest cavities.	-	y	n	n	animal_n1	Thing	WordNet3.0
1.00	most	agouti	has-part	chest	Most agoutis have (part) chests.	-	y	n	n	animal_n1	body_part_n1	WordNet3.0
1.00	most	agouti	has-part	corpus	Most agoutis have (part) corpi.	-	y	n	n	animal_n1	Thing	WordNet3.0
1.00	most	agouti	has-part	cytoplasm	Most agoutis have (part) cytoplasm.	-	y	n	n	animal_n1	substance_n1	WordNet3.0
1.00	most	agouti	has-part	ear	Most agoutis have (part) ears.	-	y	n	n	animal_n1	body_part_n1	WordNet3.0
1.00	most	agouti	has-part	face	Most agoutis have (part) faces.	-	y	n	n	animal_n1	body_part_n1	WordNet3.0
1.00	most	agouti	has-part	head	Most agoutis have (part) heads.	-	y	n	n	animal_n1	body_part_n1	WordNet3.0
1.00	most	agouti	has-part	nucleus	Most agoutis have (part) nuclei.	-	y	n	n	animal_n1	body_part_n1	WordNet3.0
1.00	most	agouti	has-part	pedal extremity	Most agoutis have (part) pedal extremities.	-	y	n	n	animal_n1	Thing	WordNet3.0
1.00	most	agouti	has-part	pilus	Most agoutis have (part) piluses.	-	y	n	n	animal_n1	body_part_n1	WordNet3.0
1.00	most	agouti	has-part	plasma membrane	Most agoutis have (part) plasma membranes.	-	y	n	n	animal_n1	Thing	WordNet3.0
1.00	most	agouti	has-part	rib cage	Most agoutis have (part) rib cages.	-	y	n	n	animal_n1	Thing	WordNet3.0
1.00	most	agouti	has-part	section	Most agoutis have (part) sections.	-	y	n	n	animal_n1	Thing	WordNet3.0
1.00	most	agouti	has-part	skull	Most agoutis have (part) skulls.	-	y	n	n	animal_n1	body_part_n1	WordNet3.0
1.00	most	agouti	has-part	sternum	Most agoutis have (part) sterna.	-	y	n	n	animal_n1	body_part_n1	WordNet3.0
1.00	most	agouti	has-part	vacuole	Most agoutis have (part) vacuoles.	-	y	n	n	animal_n1	body_part_n1	WordNet3.0
1.00	most	agouti	has-part	vertebrate foot	Most agoutis have (part) vertebrate feet.	-	y	n	n	animal_n1	Thing	WordNet3.0
1.00	most	agriculture	has-part	business activity	Most agriculture has (part) business activities.	-	y	n	n	event_n1	Thing	WordNet3.0
1.00	most	agua	has-part	brain	Most aguas have (part) brains.	-	y	n	n	animal_n1	body_part_n1	WordNet3.0
1.00	most	agua	has-part	breast	Most aguas have (part) breasts.	-	y	n	n	animal_n1	body_part_n1	WordNet3.0
1.00	most	agua	has-part	cell membrane	Most aguas have (part) cell membranes.	-	y	n	n	animal_n1	Thing	WordNet3.0
1.00	most	agua	has-part	cell	Most aguas have (part) cells.	-	y	n	n	animal_n1	Thing	WordNet3.0
1.00	most	agua	has-part	chest cavity	Most aguas have (part) chest cavities.	-	y	n	n	animal_n1	Thing	WordNet3.0
1.00	most	agua	has-part	chest	Most aguas have (part) chests.	-	y	n	n	animal_n1	body_part_n1	WordNet3.0
1.00	most	agua	has-part	corpus	Most aguas have (part) corpi.	-	y	n	n	animal_n1	Thing	WordNet3.0
1.00	most	agua	has-part	cytoplasm	Most aguas have (part) cytoplasm.	-	y	n	n	animal_n1	substance_n1	WordNet3.0
1.00	most	agua	has-part	ear	Most aguas have (part) ears.	-	y	n	n	animal_n1	body_part_n1	WordNet3.0
1.00	most	agua	has-part	face	Most aguas have (part) faces.	-	y	n	n	animal_n1	body_part_n1	WordNet3.0
1.00	most	agua	has-part	head	Most aguas have (part) heads.	-	y	n	n	animal_n1	body_part_n1	WordNet3.0
1.00	most	agua	has-part	nucleus	Most aguas have (part) nuclei.	-	y	n	n	animal_n1	body_part_n1	WordNet3.0
1.00	most	agua	has-part	pedal extremity	Most aguas have (part) pedal extremities.	-	y	n	n	animal_n1	Thing	WordNet3.0
1.00	most	agua	has-part	plasma membrane	Most aguas have (part) plasma membranes.	-	y	n	n	animal_n1	Thing	WordNet3.0
1.00	most	agua	has-part	rib cage	Most aguas have (part) rib cages.	-	y	n	n	animal_n1	Thing	WordNet3.0
1.00	most	agua	has-part	section	Most aguas have (part) sections.	-	y	n	n	animal_n1	Thing	WordNet3.0
1.00	most	agua	has-part	skull	Most aguas have (part) skulls.	-	y	n	n	animal_n1	body_part_n1	WordNet3.0
1.00	most	agua	has-part	sternum	Most aguas have (part) sterna.	-	y	n	n	animal_n1	body_part_n1	WordNet3.0
1.00	most	agua	has-part	vacuole	Most aguas have (part) vacuoles.	-	y	n	n	animal_n1	body_part_n1	WordNet3.0
1.00	most	agua	has-part	vertebrate foot	Most aguas have (part) vertebrate feet.	-	y	n	n	animal_n1	Thing	WordNet3.0
1.00	most	aircraft	has-part	aircraft engine	Most aircraft have (part) aircraft engines.	-	y	n	n	transport_n1	Thing	WordNet3.0
1.00	most	aircraft	has-part	base	Most aircraft have (part) bases.	-	y	n	n	transport_n1	artifact_n1	WordNet3.0
1.00	most	aircraft	has-part	ceiling	Most aircraft have (part) ceilings.	-	y	n	n	transport_n1	artifact_n1	WordNet3.0
1.00	most	aircraft	has-part	floor	Most aircraft have (part) floors.	-	y	n	n	transport_n1	artifact_n1	WordNet3.0
1.00	most	aircraft	has-part	fuel gauge	Most aircraft have (part) fuel gauges.	-	y	n	n	transport_n1	Thing	WordNet3.0
1.00	most	aircraft	has-part	fuel indicator	Most aircraft have (part) fuel indicators.	-	y	n	n	transport_n1	Thing	WordNet3.0
1.00	most	aircraft	has-part	fuel line	Most aircraft have (part) fuel lines.	-	y	n	n	transport_n1	Thing	WordNet3.0
1.00	most	aircraft	has-part	fuel system	Most aircraft have (part) fuel systems.	-	y	n	n	transport_n1	Thing	WordNet3.0
1.00	most	aircraft	has-part	gas gage	Most aircraft have (part) gas gages.	-	y	n	n	transport_n1	Thing	WordNet3.0
1.00	most	aircraft	has-part	gas gauge	Most aircraft have (part) gas gauges.	-	y	n	n	transport_n1	Thing	WordNet3.0
1.00	most	aircraft	has-part	gas line	Most aircraft have (part) gas lines.	-	y	n	n	transport_n1	Thing	WordNet3.0
1.00	most	aircraft	has-part	gas tank	Most aircraft have (part) gas tanks.	-	y	n	n	transport_n1	Thing	WordNet3.0
1.00	most	aircraft	has-part	gasoline gage	Most aircraft have (part) gasoline gages.	-	y	n	n	transport_n1	Thing	WordNet3.0
1.00	most	aircraft	has-part	gasoline gauge	Most aircraft have (part) gasoline gauges.	-	y	n	n	transport_n1	Thing	WordNet3.0
1.00	most	aircraft	has-part	gasoline tank	Most aircraft have (part) gasoline tanks.	-	y	n	n	transport_n1	Thing	WordNet3.0
1.00	most	aircraft	has-part	petrol gage	Most aircraft have (part) petrol gages.	-	y	n	n	transport_n1	Thing	WordNet3.0
1.00	most	aircraft	has-part	petrol gauge	Most aircraft have (part) petrol gauges.	-	y	n	n	transport_n1	Thing	WordNet3.0
1.00	most	aircraft	has-part	petrol line	Most aircraft have (part) petrol lines.	-	y	n	n	transport_n1	Thing	WordNet3.0
1.00	most	aircraft	has-part	petrol tank	Most aircraft have (part) petrol tanks.	-	y	n	n	transport_n1	Thing	WordNet3.0
1.00	most	aircraft	has-part	power train	Most aircraft have (part) power trains.	-	y	n	n	transport_n1	Thing	WordNet3.0
1.00	most	aircraft	has-part	room light	Most aircraft have (part) room light.	-	y	n	n	transport_n1	Thing	WordNet3.0
1.00	most	aircraft	has-part	section	Most aircraft have (part) sections.	-	y	n	n	transport_n1	Thing	WordNet3.0
1.00	most	aircraft	has-part	wall	Most aircraft have (part) walls.	-	y	n	n	transport_n1	artifact_n1	WordNet3.0
1.00	most	airplane	has-part	accelerator	Most airplanes have (part) accelerators.	-	y	n	n	transport_n1	artifact_n1	WordNet3.0
1.00	most	airplane	has-part	aircraft engine	Most airplanes have (part) aircraft engines.	-	y	n	n	transport_n1	Thing	WordNet3.0
1.00	most	airplane	has-part	base	Most airplanes have (part) bases.	-	y	n	n	transport_n1	artifact_n1	WordNet3.0
1.00	most	airplane	has-part	ceiling	Most airplanes have (part) ceilings.	-	y	n	n	transport_n1	artifact_n1	WordNet3.0
1.00	most	airplane	has-part	floor	Most airplanes have (part) floors.	-	y	n	n	transport_n1	artifact_n1	WordNet3.0
1.00	most	airplane	has-part	fuel gauge	Most airplanes have (part) fuel gauges.	-	y	n	n	transport_n1	Thing	WordNet3.0
1.00	most	airplane	has-part	fuel indicator	Most airplanes have (part) fuel indicators.	-	y	n	n	transport_n1	Thing	WordNet3.0
1.00	most	airplane	has-part	fuel line	Most airplanes have (part) fuel lines.	-	y	n	n	transport_n1	Thing	WordNet3.0
