QStrength	Quantifier	Arg1	Pred	Arg2	Sentence	Score	Canonical?	Multiword?	Inferred?	Domain	Range	Provenance
1.00	most	answer	isa	statement	Answer isa statement.	1.00	n	n	n	message_n2	message_n2	WordNet3.0
1.00	most	ant	isa	insect	Ant isa insect.	1.00	n	n	n	insect_n1	insect_n1	WordNet3.0
1.00	most	antacid	isa	entity	Antacid isa entity.	1.00	n	n	n	Thing	Thing	WordNet3.0
1.00	most	Antarctica	isa	thing	Antarctica isa thing.	1.00	n	n	n	Thing	Thing	WordNet3.0
1.00	most	anteater	isa	mammal	Anteater isa mammal.	1.00	n	n	n	animal_n1	animal_n1	WordNet3.0
1.00	most	antelope	isa	ungulate	Antelope isa ungulate.	1.00	n	n	n	animal_n1	animal_n1	WordNet3.0
1.00	most	antenna	isa	device	Antenna isa device.	1.00	n	n	n	device_n1	device_n1	WordNet3.0
1.00	most	anthem	isa	song	Anthem isa song.	1.00	n	n	n	auditory_communication_n1	auditory_communication_n1	WordNet3.0
1.00	most	anther	isa	plant part	Anther isa plant part.	1.00	n	n	n	plant_part_n1	plant_part_n1	WordNet3.0
1.00	most	antheridium	isa	plant part	Antheridium isa plant part.	1.00	n	n	n	plant_part_n1	plant_part_n1	WordNet3.0
1.00	most	anthology	isa	publication	Anthology isa publication.	1.00	n	n	n	artifact_n1	artifact_n1	WordNet3.0
1.00	most	anthrax	isa	disease	Anthrax isa disease.	1.00	n	n	n	illness_n1	illness_n1	WordNet3.0
1.00	most	antibiotic	isa	medication	Antibiotic isa medication.	1.00	n	n	n	Thing	Thing	WordNet3.0
1.00	most	antibody	isa	protein	Antibody isa protein.	1.00	n	n	n	material_n1	material_n1	WordNet3.0
1.00	most	anticipation	isa	feeling	Anticipation isa feeling.	1.00	n	n	n	feeling_n1	feeling_n1	WordNet3.0
1.00	most	antidiuretic	isa	medication	Antidiuretic isa medication.	1.00	n	n	n	Thing	Thing	WordNet3.0
1.00	most	antidote	isa	medication	Antidote isa medication.	1.00	n	n	n	Thing	Thing	WordNet3.0
1.00	most	antifreeze	isa	liquid	Antifreeze isa liquid.	1.00	n	n	n	substance_n1	substance_n1	WordNet3.0
1.00	most	antigen	isa	matter	Antigen isa matter.	1.00	n	n	n	Thing	Thing	WordNet3.0
1.00	most	antihistamine	isa	medication	Antihistamine isa medication.	1.00	n	n	n	Thing	Thing	WordNet3.0
1.00	most	antivenin	isa	antibody	Antivenin isa antibody.	1.00	n	n	n	material_n1	material_n1	WordNet3.0
1.00	most	antler	isa	horn	Antler isa horn.	1.00	n	n	n	body_part_n1	device_n1	WordNet3.0
1.00	most	anus	isa	body part	Anus isa body part.	1.00	n	n	n	body_part_n1	body_part_n1	WordNet3.0
1.00	most	anxiety	isa	condition	Anxiety isa condition.	1.00	n	n	n	state_n4	state_n4	WordNet3.0
1.00	most	aorta	isa	artery	Aorta isa artery.	1.00	n	n	n	body_part_n1	body_part_n1	WordNet3.0
1.00	most	aoudad	isa	ungulate	Aoudad isa ungulate.	1.00	n	n	n	animal_n1	animal_n1	WordNet3.0
1.00	most	apartment	isa	structure	Apartment isa structure.	1.00	n	n	n	artifact_n1	artifact_n1	WordNet3.0
1.00	most	apatite	isa	mineral	Apatite isa mineral.	1.00	n	n	n	material_n1	material_n1	WordNet3.0
1.00	most	ape	isa	primate	Ape isa primate.	1.00	n	n	n	animal_n1	animal_n1	WordNet3.0
1.00	most	aperture	isa	regulator	Aperture isa regulator.	1.00	n	n	n	device_n1	device_n1	WordNet3.0
1.00	most	aphelion	isa	location	Aphelion isa location.	1.00	n	n	n	location_n1	location_n1	WordNet3.0
1.00	most	aphid	isa	insect	Aphid isa insect.	1.00	n	n	n	insect_n1	insect_n1	WordNet3.0
1.00	most	apparatus	isa	equipment	Apparatus isa equipment.	1.00	n	n	n	equipment_n1	equipment_n1	WordNet3.0
1.00	most	appearance	isa	quality	Appearance isa quality.	1.00	n	n	n	quality_n1	quality_n1	WordNet3.0
1.00	most	appendage	isa	body part	Appendage isa body part.	1.00	n	n	n	body_part_n1	body_part_n1	WordNet3.0
1.00	most	appendix	isa	body part	Appendix isa body part.	1.00	n	n	n	body_part_n1	body_part_n1	WordNet3.0
1.00	most	appetite	isa	desire	Appetite isa desire.	1.00	n	n	n	feeling_n1	feeling_n1	WordNet3.0
1.00	most	applause	isa	message	Applause isa message.	1.00	n	n	n	message_n2	message_n2	WordNet3.0
1.00	most	apple	isa	fruit	Apple isa fruit.	1.00	n	n	n	plant_part_n1	plant_part_n1	WordNet3.0
1.00	most	apple	isa	matter	Apple isa matter.	1.00	n	n	n	plant_part_n1	Thing	WordNet3.0
1.00	most	appliance	isa	device	Appliance isa device.	1.00	n	n	n	device_n1	device_n1	WordNet3.0
1.00	most	application	isa	usage	Application isa usage.	1.00	n	n	n	activity_n1	activity_n1	WordNet3.0
1.00	most	application	isa	use	Application isa use.	1.00	n	n	n	activity_n1	activity_n1	WordNet3.0
1.00	most	appreciation	isa	cognition	Appreciation isa cognition.	1.00	n	n	n	process_n2	knowledge_n1	WordNet3.0
1.00	most	appreciation	isa	knowledge	Appreciation isa knowledge.	1.00	n	n	n	process_n2	knowledge_n1	WordNet3.0
1.00	most	approach	isa	creation	Approach isa creation.	1.00	n	n	n	activity_n1	activity_n1	WordNet3.0
1.00	most	appropriateness	isa	propriety	Appropriateness isa propriety.	1.00	n	n	n	Thing	Thing	WordNet3.0
1.00	most	approval	isa	assistance	Approval isa assistance.	1.00	n	n	n	activity_n1	activity_n1	WordNet3.0
1.00	most	apricot	isa	tree	Apricot isa tree.	1.00	n	n	n	plant_n2	plant_n2	WordNet3.0
1.00	most	April	isa	month	April isa month.	1.00	n	n	n	period_n1	period_n1	WordNet3.0
1.00	most	apron	isa	clothes	Apron isa clothes.	1.00	n	n	n	clothing_n1	clothing_n1	WordNet3.0
1.00	most	apron	isa	clothing	Apron isa clothing.	1.00	n	n	n	clothing_n1	clothing_n1	WordNet3.0
1.00	most	aptitude	isa	cognition	Aptitude isa cognition.	1.00	n	n	n	knowledge_n1	knowledge_n1	WordNet3.0
1.00	most	aptitude	isa	knowledge	Aptitude isa knowledge.	1.00	n	n	n	knowledge_n1	knowledge_n1	WordNet3.0
1.00	most	aquarium	isa	structure	Aquarium isa structure.	1.00	n	n	n	artifact_n1	artifact_n1	WordNet3.0
1.00	most	aquarium	isa	tank	Aquarium isa tank.	1.00	n	n	n	artifact_n1	transport_n1	WordNet3.0
1.00	most	aquifer	isa	formation	Aquifer isa formation.	1.00	n	n	n	formation_n5	formation_n5	WordNet3.0
1.00	most	Arabian	isa	individual	Arabian isa individual.	1.00	n	n	n	person_n1	person_n1	WordNet3.0
1.00	most	Arabian	isa	person	Arabian isa person.	1.00	n	n	n	person_n1	person_n1	WordNet3.0
1.00	most	Arabian	isa	somebody	Arabian isa somebody.	1.00	n	n	n	person_n1	person_n1	WordNet3.0
1.00	most	Arabian	isa	someone	Arabian isa someone.	1.00	n	n	n	person_n1	person_n1	WordNet3.0
1.00	most	arc	isa	conduction	Arc isa conduction.	1.00	n	n	n	shape_n2	phenomenon_n1	WordNet3.0
1.00	most	arc	isa	conductivity	Arc isa conductivity.	1.00	n	n	n	shape_n2	phenomenon_n1	WordNet3.0
1.00	most	arc	isa	shape	Arc isa shape.	1.00	n	n	n	shape_n2	shape_n2	WordNet3.0
1.00	most	arcade	isa	passageway	Arcade isa passageway.	1.00	n	n	n	artifact_n1	artifact_n1	WordNet3.0
1.00	most	arch	isa	body part	Arch isa body part.	1.00	n	n	n	shape_n2	body_part_n1	WordNet3.0
1.00	most	arch	isa	shape	Arch isa shape.	1.00	n	n	n	shape_n2	shape_n2	WordNet3.0
1.00	most	archaebacteria	isa	microorganism	Archaebacteria isa microorganism.	1.00	n	n	n	microorganism_n1	microorganism_n1	WordNet3.0
1.00	most	archaeologist	isa	scientist	Archaeologist isa scientist.	1.00	n	n	n	person_n1	person_n1	WordNet3.0
1.00	most	archegonium	isa	plant part	Archegonium isa plant part.	1.00	n	n	n	plant_part_n1	plant_part_n1	WordNet3.0
1.00	most	archer	isa	expert	Archer isa expert.	1.00	n	n	n	person_n1	person_n1	WordNet3.0
1.00	most	archery	isa	sport	Archery isa sport.	1.00	n	n	n	activity_n1	activity_n1	WordNet3.0
1.00	most	architecture	isa	building	Architecture isa building.	1.00	n	n	n	building_n1	building_n1	WordNet3.0
1.00	most	ardour	isa	enthusiasm	Ardour isa enthusiasm.	1.00	n	n	n	feeling_n1	feeling_n1	WordNet3.0
1.00	most	area	isa	magnitude	Area isa magnitude.	1.00	n	n	n	property_n3	property_n3	WordNet3.0
1.00	most	argali	isa	ungulate	Argali isa ungulate.	1.00	n	n	n	animal_n1	animal_n1	WordNet3.0
1.00	most	Argentina	isa	thing	Argentina isa thing.	1.00	n	n	n	Thing	Thing	WordNet3.0
1.00	most	argentine	isa	fish	Argentine isa fish.	1.00	n	n	n	fish_n1	fish_n1	WordNet3.0
1.00	most	argon	isa	element	Argon isa element.	1.00	n	n	n	element_n2	element_n2	WordNet3.0
1.00	most	argument	isa	indication	Argument isa indication.	1.00	n	n	n	Thing	Thing	WordNet3.0
1.00	most	arithmetic	isa	math	Arithmetic isa math.	1.00	n	n	n	knowledge_n1	knowledge_n1	WordNet3.0
1.00	most	arithmetic	isa	mathematics	Arithmetic isa mathematics.	1.00	n	n	n	knowledge_n1	knowledge_n1	WordNet3.0
1.00	most	Arizona	isa	thing	Arizona isa thing.	1.00	n	n	n	Thing	Thing	WordNet3.0
1.00	most	ark	isa	boat	Ark isa boat.	1.00	n	n	n	transport_n1	transport_n1	WordNet3.0
1.00	most	Arkansas	isa	thing	Arkansas isa thing.	1.00	n	n	n	Thing	Thing	WordNet3.0
1.00	most	arm	isa	limb	Arm isa limb.	1.00	n	n	n	body_part_n1	body_part_n1	WordNet3.0
1.00	most	armadillo	isa	mammal	Armadillo isa mammal.	1.00	n	n	n	animal_n1	animal_n1	WordNet3.0
1.00	most	armament	isa	weaponry	Armament isa weaponry.	1.00	n	n	n	artifact_n1	artifact_n1	WordNet3.0
1.00	most	armchair	isa	chair	Armchair isa chair.	1.00	n	n	n	artifact_n1	artifact_n1	WordNet3.0
1.00	most	Armenia	isa	thing	Armenia isa thing.	1.00	n	n	n	Thing	Thing	WordNet3.0
1.00	most	armor	isa	artifact	Armor isa artifact.	1.00	n	n	n	artifact_n1	artifact_n1	WordNet3.0
1.00	most	armour	isa	covering	Armour isa covering.	1.00	n	n	n	Thing	Thing	WordNet3.0
1.00	most	army	isa	organization	Army isa organization.	1.00	n	n	n	social_group_n1	social_group_n1	WordNet3.0
1.00	most	aroma	isa	property	Aroma isa property.	1.00	n	n	n	property_n3	property_n3	WordNet3.0
1.00	most	arrangement	isa	cognition	Arrangement isa cognition.	1.00	n	n	n	process_n2	knowledge_n1	WordNet3.0
1.00	most	arrangement	isa	knowledge	Arrangement isa knowledge.	1.00	n	n	n	process_n2	knowledge_n1	WordNet3.0
1.00	most	array	isa	group	Array isa group.	1.00	n	n	n	Thing	Thing	WordNet3.0
1.00	most	arrival	isa	action	Arrival isa action.	1.00	n	n	n	action_n1	action_n1	WordNet3.0
1.00	most	arrow	isa	projectile	Arrow isa projectile.	1.00	n	n	n	device_n1	device_n1	WordNet3.0
1.00	most	arrow	isa	symbol	Arrow isa symbol.	1.00	n	n	n	device_n1	Thing	WordNet3.0
1.00	most	arse	isa	body part	Arse isa body part.	1.00	n	n	n	body_part_n1	body_part_n1	WordNet3.0
1.00	most	arsenic	isa	element	Arsenic isa element.	1.00	n	n	n	element_n2	element_n2	WordNet3.0
1.00	most	art	isa	artifact	Art isa artifact.	1.00	n	n	n	artifact_n1	artifact_n1	WordNet3.0
1.00	most	artery	isa	body part	Artery isa body part.	1.00	n	n	n	body_part_n1	body_part_n1	WordNet3.0
1.00	most	arthritis	isa	disease	Arthritis isa disease.	1.00	n	n	n	illness_n1	illness_n1	WordNet3.0
1.00	most	arthropod	isa	animal	Arthropod isa animal.	1.00	n	n	n	animal_n1	animal_n1	WordNet3.0
1.00	most	arthropod	isa	beast	Arthropod isa beast.	1.00	n	n	n	animal_n1	animal_n1	WordNet3.0
1.00	most	arthropod	isa	creature	Arthropod isa creature.	1.00	n	n	n	animal_n1	animal_n1	WordNet3.0
1.00	most	article	isa	artifact	Article isa artifact.	1.00	n	n	n	artifact_n1	artifact_n1	WordNet3.0
1.00	most	article	isa	entity	Article isa entity.	1.00	n	n	n	artifact_n1	Thing	WordNet3.0
1.00	most	artifact	isa	object	Artifact isa object.	1.00	n	n	n	artifact_n1	Thing	WordNet3.0
1.00	most	artist	isa	individual	Artist isa individual.	1.00	n	n	n	person_n1	person_n1	WordNet3.0
1.00	most	artist	isa	person	Artist isa person.	1.00	n	n	n	person_n1	person_n1	WordNet3.0
1.00	most	artist	isa	somebody	Artist isa somebody.	1.00	n	n	n	person_n1	person_n1	WordNet3.0
1.00	most	artist	isa	someone	Artist isa someone.	1.00	n	n	n	person_n1	person_n1	WordNet3.0
1.00	most	artiste	isa	performer	Artiste isa performer.	1.00	n	n	n	person_n1	person_n1	WordNet3.0
1.00	most	artwork	isa	entity	Artwork isa entity.	1.00	n	n	n	Thing	Thing	WordNet3.0
1.00	most	ash	isa	residue	Ash isa residue.	1.00	n	n	n	Thing	Thing	WordNet3.0
1.00	most	Asia	isa	thing	Asia isa thing.	1.00	n	n	n	Thing	Thing	WordNet3.0
1.00	most	Asian	isa	dweller	Asian isa dweller.	1.00	n	n	n	person_n1	person_n1	WordNet3.0
1.00	most	Asian	isa	individual	Asian isa individual.	1.00	n	n	n	person_n1	person_n1	WordNet3.0
1.00	most	Asian	isa	inhabitant	Asian isa inhabitant.	1.00	n	n	n	person_n1	person_n1	WordNet3.0
1.00	most	Asian	isa	person	Asian isa person.	1.00	n	n	n	person_n1	person_n1	WordNet3.0
1.00	most	Asian	isa	somebody	Asian isa somebody.	1.00	n	n	n	person_n1	person_n1	WordNet3.0
1.00	most	Asian	isa	someone	Asian isa someone.	1.00	n	n	n	person_n1	person_n1	WordNet3.0
1.00	most	Asiatic	isa	dweller	Asiatic isa dweller.	1.00	n	n	n	person_n1	person_n1	WordNet3.0
1.00	most	Asiatic	isa	individual	Asiatic isa individual.	1.00	n	n	n	person_n1	person_n1	WordNet3.0
1.00	most	Asiatic	isa	inhabitant	Asiatic isa inhabitant.	1.00	n	n	n	person_n1	person_n1	WordNet3.0
1.00	most	Asiatic	isa	person	Asiatic isa person.	1.00	n	n	n	person_n1	person_n1	WordNet3.0
1.00	most	Asiatic	isa	somebody	Asiatic isa somebody.	1.00	n	n	n	person_n1	person_n1	WordNet3.0
1.00	most	Asiatic	isa	someone	Asiatic isa someone.	1.00	n	n	n	person_n1	person_n1	WordNet3.0
1.00	most	asp	isa	viper	Asp isa viper.	1.00	n	n	n	animal_n1	animal_n1	WordNet3.0
1.00	most	asparagine	isa	compound	Asparagine isa compound.	1.00	n	n	n	material_n1	material_n1	WordNet3.0
1.00	most	asparagus	isa	herb	Asparagus isa herb.	1.00	n	n	n	plant_n2	plant_n2	WordNet3.0
1.00	most	aspect	isa	characteristic	Aspect isa characteristic.	1.00	n	n	n	knowledge_n1	knowledge_n1	WordNet3.0
1.00	most	aspect	isa	feature	Aspect isa feature.	1.00	n	n	n	knowledge_n1	knowledge_n1	WordNet3.0
1.00	most	aspen	isa	tree	Aspen isa tree.	1.00	n	n	n	plant_n2	plant_n2	WordNet3.0
1.00	most	asphalt	isa	artifact	Asphalt isa artifact.	1.00	n	n	n	artifact_n1	artifact_n1	WordNet3.0
1.00	most	aspiration	isa	trait	Aspiration isa trait.	1.00	n	n	n	Thing	Thing	WordNet3.0
1.00	most	aspirin	isa	medication	Aspirin isa medication.	1.00	n	n	n	material_n1	Thing	WordNet3.0
1.00	most	aspirin	isa	salt	Aspirin isa salt.	1.00	n	n	n	material_n1	material_n1	WordNet3.0
1.00	most	ass	isa	ungulate	Ass isa ungulate.	1.00	n	n	n	animal_n1	animal_n1	WordNet3.0
1.00	most	Assam	isa	thing	Assam isa thing.	1.00	n	n	n	Thing	Thing	WordNet3.0
1.00	most	assembly	isa	machine	Assembly isa machine.	1.00	n	n	n	device_n1	device_n1	WordNet3.0
1.00	most	assessment	isa	cognition	Assessment isa cognition.	1.00	n	n	n	process_n2	knowledge_n1	WordNet3.0
1.00	most	assessment	isa	knowledge	Assessment isa knowledge.	1.00	n	n	n	process_n2	knowledge_n1	WordNet3.0
1.00	most	asset	isa	quality	Asset isa quality.	1.00	n	n	n	quality_n1	quality_n1	WordNet3.0
1.00	most	assignment	isa	duty	Assignment isa duty.	1.00	n	n	n	activity_n1	activity_n1	WordNet3.0
1.00	most	assistance	isa	activity	Assistance isa activity.	1.00	n	n	n	activity_n1	activity_n1	WordNet3.0
1.00	most	assistant	isa	worker	Assistant isa worker.	1.00	n	n	n	person_n1	person_n1	WordNet3.0
1.00	most	association	isa	relation	Association isa relation.	1.00	n	n	n	Thing	Thing	WordNet3.0
1.00	most	assortment	isa	aggregation	Assortment isa aggregation.	1.00	n	n	n	Thing	Thing	WordNet3.0
1.00	most	assortment	isa	collection	Assortment isa collection.	1.00	n	n	n	Thing	Thing	WordNet3.0
1.00	most	assumption	isa	statement	Assumption isa statement.	1.00	n	n	n	message_n2	message_n2	WordNet3.0
1.00	most	asteroid	isa	object	Asteroid isa object.	1.00	n	n	n	heavenly_body_n1	Thing	WordNet3.0
1.00	most	asthenosphere	isa	region	Asthenosphere isa region.	1.00	n	n	n	location_n1	location_n1	WordNet3.0
1.00	most	asthma	isa	disease	Asthma isa disease.	1.00	n	n	n	illness_n1	illness_n1	WordNet3.0
1.00	most	astonishment	isa	feeling	Astonishment isa feeling.	1.00	n	n	n	feeling_n1	feeling_n1	WordNet3.0
1.00	most	astronaut	isa	traveler	Astronaut isa traveler.	1.00	n	n	n	person_n1	person_n1	WordNet3.0
1.00	most	astronaut	isa	traveller	Astronaut isa traveller.	1.00	n	n	n	person_n1	person_n1	WordNet3.0
1.00	most	astronomer	isa	scientist	Astronomer isa scientist.	1.00	n	n	n	person_n1	person_n1	WordNet3.0
1.00	most	astronomy	isa	science	Astronomy isa science.	1.00	n	n	n	knowledge_n1	knowledge_n1	WordNet3.0
1.00	most	asymmetry	isa	property	Asymmetry isa property.	1.00	n	n	n	property_n3	property_n3	WordNet3.0
1.00	most	atherosclerosis	isa	sclerosis	Atherosclerosis isa sclerosis.	1.00	n	n	n	state_n4	state_n4	WordNet3.0
1.00	most	athlete	isa	individual	Athlete isa individual.	1.00	n	n	n	person_n1	person_n1	WordNet3.0
1.00	most	athlete	isa	person	Athlete isa person.	1.00	n	n	n	person_n1	person_n1	WordNet3.0
1.00	most	athlete	isa	somebody	Athlete isa somebody.	1.00	n	n	n	person_n1	person_n1	WordNet3.0
1.00	most	athlete	isa	someone	Athlete isa someone.	1.00	n	n	n	person_n1	person_n1	WordNet3.0
1.00	most	Atlantic	isa	thing	Atlantic isa thing.	1.00	n	n	n	Thing	Thing	WordNet3.0
1.00	most	atlas	isa	book	Atlas isa book.	1.00	n	n	n	artifact_n1	artifact_n1	WordNet3.0
1.00	most	atmosphere	isa	region	Atmosphere isa region.	1.00	n	n	n	location_n1	location_n1	WordNet3.0
1.00	most	atom	isa	substance	Atom isa substance.	1.00	n	n	n	substance_n1	substance_n1	WordNet3.0
1.00	most	atrium	isa	body part	Atrium isa body part.	1.00	n	n	n	body_part_n1	body_part_n1	WordNet3.0
1.00	most	attachment	isa	action	Attachment isa action.	1.00	n	n	n	action_n1	action_n1	WordNet3.0
1.00	most	attack	isa	crime	Attack isa crime.	1.00	n	n	n	activity_n1	activity_n1	WordNet3.0
1.00	most	attacker	isa	individual	Attacker isa individual.	1.00	n	n	n	person_n1	person_n1	WordNet3.0
1.00	most	attacker	isa	person	Attacker isa person.	1.00	n	n	n	person_n1	person_n1	WordNet3.0
1.00	most	attacker	isa	somebody	Attacker isa somebody.	1.00	n	n	n	person_n1	person_n1	WordNet3.0
1.00	most	attacker	isa	someone	Attacker isa someone.	1.00	n	n	n	person_n1	person_n1	WordNet3.0
1.00	most	attempt	isa	activity	Attempt isa activity.	1.00	n	n	n	activity_n1	activity_n1	WordNet3.0
1.00	most	attendant	isa	assistant	Attendant isa assistant.	1.00	n	n	n	person_n1	person_n1	WordNet3.0
1.00	most	attendant	isa	helper	Attendant isa helper.	1.00	n	n	n	person_n1	person_n1	WordNet3.0
1.00	most	attention	isa	cognition	Attention isa cognition.	1.00	n	n	n	process_n2	knowledge_n1	WordNet3.0
1.00	most	attention	isa	knowledge	Attention isa knowledge.	1.00	n	n	n	process_n2	knowledge_n1	WordNet3.0
1.00	most	attenuation	isa	transformation	Attenuation isa transformation.	1.00	n	n	n	event_n1	event_n1	WordNet3.0
1.00	most	attic	isa	storey	Attic isa storey.	1.00	n	n	n	artifact_n1	artifact_n1	WordNet3.0
1.00	most	attitude	isa	cognition	Attitude isa cognition.	1.00	n	n	n	knowledge_n1	knowledge_n1	WordNet3.0
1.00	most	attitude	isa	knowledge	Attitude isa knowledge.	1.00	n	n	n	knowledge_n1	knowledge_n1	WordNet3.0
1.00	most	attraction	isa	force	Attraction isa force.	1.00	n	n	n	phenomenon_n1	phenomenon_n1	WordNet3.0
1.00	most	attribute	isa	concept	Attribute isa concept.	1.00	n	n	n	knowledge_n1	knowledge_n1	WordNet3.0
1.00	most	attribution	isa	cognition	Attribution isa cognition.	1.00	n	n	n	process_n2	knowledge_n1	WordNet3.0
1.00	most	attribution	isa	knowledge	Attribution isa knowledge.	1.00	n	n	n	process_n2	knowledge_n1	WordNet3.0
1.00	most	auctioneer	isa	individual	Auctioneer isa individual.	1.00	n	n	n	person_n1	person_n1	WordNet3.0
1.00	most	auctioneer	isa	person	Auctioneer isa person.	1.00	n	n	n	person_n1	person_n1	WordNet3.0
1.00	most	auctioneer	isa	somebody	Auctioneer isa somebody.	1.00	n	n	n	person_n1	person_n1	WordNet3.0
1.00	most	auctioneer	isa	someone	Auctioneer isa someone.	1.00	n	n	n	person_n1	person_n1	WordNet3.0
1.00	most	audience	isa	social group	Audience isa social group.	1.00	n	n	n	social_group_n1	social_group_n1	WordNet3.0
1.00	most	audio	isa	auditory communication	Audio isa auditory communication.	1.00	n	n	n	auditory_communication_n1	auditory_communication_n1	WordNet3.0
1.00	most	audition	isa	trial	Audition isa trial.	1.00	n	n	n	activity_n1	activity_n1	WordNet3.0
1.00	most	auditorium	isa	structure	Auditorium isa structure.	1.00	n	n	n	artifact_n1	artifact_n1	WordNet3.0
1.00	most	auditory communication	isa	entity	Auditory communication isa entity.	1.00	n	n	n	auditory_communication_n1	Thing	WordNet3.0
1.00	most	August	isa	month	August isa month.	1.00	n	n	n	period_n1	period_n1	WordNet3.0
1.00	most	aunt	isa	relative	Aunt isa relative.	1.00	n	n	n	person_n1	person_n1	WordNet3.0
1.00	most	auntie	isa	relative	Auntie isa relative.	1.00	n	n	n	person_n1	person_n1	WordNet3.0
1.00	most	Austin	isa	thing	Austin isa thing.	1.00	n	n	n	Thing	Thing	WordNet3.0
1.00	most	Australia	isa	thing	Australia isa thing.	1.00	n	n	n	Thing	Thing	WordNet3.0
1.00	most	Australian	isa	dweller	Australian isa dweller.	1.00	n	n	n	person_n1	person_n1	WordNet3.0
1.00	most	Australian	isa	inhabitant	Australian isa inhabitant.	1.00	n	n	n	person_n1	person_n1	WordNet3.0
1.00	most	Austria	isa	thing	Austria isa thing.	1.00	n	n	n	Thing	Thing	WordNet3.0
1.00	most	author	isa	individual	Author isa individual.	1.00	n	n	n	person_n1	person_n1	WordNet3.0
1.00	most	author	isa	person	Author isa person.	1.00	n	n	n	person_n1	person_n1	WordNet3.0
1.00	most	author	isa	somebody	Author isa somebody.	1.00	n	n	n	person_n1	person_n1	WordNet3.0
1.00	most	author	isa	someone	Author isa someone.	1.00	n	n	n	person_n1	person_n1	WordNet3.0
1.00	most	authority	isa	quality	Authority isa quality.	1.00	n	n	n	quality_n1	quality_n1	WordNet3.0
